Date,Open,High,Low,Close,Volume
2019-07-02,15.447136858803436,16.61848830584058,15.518972127012095,15.68513727470492,193495312
2019-07-03,15.637307944524943,16.120590466815166,15.156548828650475,15.718296821409668,59980178
2019-07-04,15.001862028240737,15.720415367069096,14.52583976714911,15.307144012967413,184392316
2019-07-05,15.11043601534014,15.710601895797055,15.255219058033484,15.494500559052199,133327728
2019-07-08,15.013705352786504,15.631292234182606,14.584468703334778,15.144547876492274,112306110
2019-07-09,15.655272408903885,16.10021808430501,15.351606394012098,15.737432090698139,85084764
2019-07-10,15.019102057608377,15.854941273288215,15.26864045674627,15.435567176085486,62707658
2019-07-11,14.968165381808944,16.109812019237705,14.436841617284596,15.317461348750305,158191133
2019-07-12,15.23265282920639,16.52278527579554,14.772598491121762,15.635113796629874,198548711
2019-07-15,14.863689109400033,15.452640745836725,14.796750460482718,15.160250250757127,67810506
2019-07-16,15.001017057568145,15.689133373985333,14.552298822268357,15.252523089122915,88179967
2019-07-17,15.638322009756685,16.646249400912836,14.956833800784185,15.757054724370377,90401561
2019-07-18,14.971782068145012,15.328187283594831,14.252097376083434,15.130127513872896,196052885
2019-07-19,15.03309290068483,15.4282998817913,14.310266910512917,15.206017910452749,137044626
2019-07-22,15.013423304827171,15.588627613140956,14.985144568225913,15.31089487821593,58870046
2019-07-23,15.541999451780312,16.237192722498335,14.784270163706767,15.616279431246399,115336857
2019-07-24,14.89947653412851,15.404912449936008,14.585290466292943,15.139611744425121,188986152
2019-07-25,14.636706776073607,15.501263346195046,14.210829155207762,14.645887577936529,106401891
2019-07-26,14.679942132405477,15.322807815300871,14.270180316394983,14.842853370274636,168699054
2019-07-29,14.566887021852382,15.483693123856709,14.081727841080715,14.958993010573222,126618252
2019-07-30,14.912364720113189,15.394958519310872,14.745059276440958,15.058654627715516,60531544
2019-07-31,14.887450743851481,15.704869734980901,14.29138541373599,15.195104187896737,116881679
2019-08-01,14.802241040640153,15.586828634946405,14.615525254708398,14.94285606720363,167210696
2019-08-02,14.615941538568604,15.75067233270967,14.805029054087367,15.03559654882433,137958171
2019-08-05,14.776713480123234,15.874413444125935,14.5705819759111,15.151773774145985,110024396
2019-08-06,14.822811975584404,15.46627487687919,14.392645199675798,14.887242206626246,63196706
2019-08-07,15.226210481415734,16.448319118500343,15.024098236777657,15.587603029767939,137679948
2019-08-08,15.701348727819486,16.581143834511863,15.13883303247752,15.778486057820055,152255007
2019-08-09,14.983739449770807,16.047726843203193,15.075520629654452,15.314873311712077,169069365
2019-08-12,15.40553983847752,15.771394398131827,15.334066034950757,15.572375144501125,119167585
2019-08-13,15.059691827203944,15.35636985241732,14.542408484516635,15.199151379177707,199951290
2019-08-14,15.277627988520557,15.824041940587447,15.050859600268858,15.504306490741918,72933441
2019-08-15,15.626980060229965,16.648662808419708,15.741666587461944,15.959588737231948,65486047
2019-08-16,15.269136258540076,16.116440241174367,15.452476015164692,15.638528765606557,130591527
2019-08-19,15.556738171990599,16.503999259743395,15.467855632916693,16.02142880984495,121620985
2019-08-20,15.85503144110157,17.071315928401535,15.58821410670625,16.19317088724326,116948251
2019-08-21,16.360420188600084,17.438058643476563,15.770870524632011,16.532442171857788,177949220
2019-08-22,17.29095824903724,18.283733956694945,17.114167280094033,17.32302065616933,124016872
2019-08-23,17.15712830253459,17.66622181261032,16.313246964308593,17.223678279374393,92002112
2019-08-26,16.787367648573138,17.659225168344854,16.381784495491324,16.906015020625567,128972904
2019-08-27,16.43187154853463,16.926789560220705,15.778238589487756,16.53682381892601,104214985
2019-08-28,16.043286468911695,16.522680160050694,15.45987855846495,16.20616577465005,89455158
2019-08-29,15.822322111013547,16.49260494158649,15.538173694812391,16.181410163853062,170203106
2019-08-30,16.280437015103107,16.76841021780824,16.161646501550344,16.325890728736518,74463497
2019-09-02,16.282903991099364,16.963345408920322,15.503827590504388,16.445351678915728,70978606
2019-09-03,16.57058020882037,17.657598389524622,16.270236118081968,16.792012805419933,133201573
2019-09-04,16.356014811211622,17.072963309570543,15.865314442950535,16.804187808914815,176630800
2019-09-05,17.132551556570665,18.23593865617641,16.510852803232524,17.42154597451861,154794575
2019-09-06,17.03295780806817,17.946439268033842,16.65496460847615,17.31324631321528,92885569
2019-09-09,18.42238835742216,18.94883514248423,17.859805824072225,18.497545581610055,197563850
2019-09-10,18.538664784246205,19.445329528449673,17.9098115305648,18.794277356947905,149138812
2019-09-11,18.05705234037753,18.858976694642973,17.586236014140276,18.3990536465434,95883048
2019-09-12,17.90136020718458,18.626871818154278,16.916893984032342,17.913828054964334,160639042
2019-09-13,17.65319918374669,18.711870261337967,17.323818649862822,18.137066783384565,146204819
2019-09-16,17.73042890350066,18.37174602833084,17.83239834739653,18.042997623571516,86796654
2019-09-17,17.844276752675537,18.663100237937172,18.137767147192896,18.37228255307426,75281805
2019-09-18,18.451882813738944,19.29130756295924,17.792559737298642,18.59699284993076,141209013
2019-09-19,18.524930720087507,19.59419369053503,17.986391574262715,18.57057167787203,65703721
2019-09-20,17.792091127057976,18.67945364331014,17.92081540732306,18.184863820599155,82468095
2019-09-23,17.429070199172248,18.319991796973557,16.458660086868452,17.50345550387927,176231761
2019-09-24,16.947409336686295,18.05845700959557,16.97801599812905,17.315068021197774,101847186
2019-09-25,17.645347605550707,18.69372273116597,17.47010791725733,17.69270913283082,66635015
2019-09-26,17.6631400483388,18.70287517727784,16.808069368968646,17.794483675035313,128897374
2019-09-27,17.146473869578454,17.908517634402276,16.35180213740021,17.247419509476604,105181314
2019-09-30,16.81848289539361,18.071565293613673,17.121690314031163,17.32899157926027,103731266
2019-10-01,17.48332447188491,18.464097016675726,16.923105368343624,17.502852216608563,115586411
2019-10-02,16.982695485081912,17.63638379144874,16.107871064522058,17.123102705335732,153436515
2019-10-03,16.83709825394786,17.648689935421356,16.385521600874156,17.19575821585521,59357832
2019-10-04,17.13948617362489,17.409249180012864,16.58157432374959,17.227660095352856,171702237
2019-10-07,16.38141428969868,17.601624023523115,16.317790424402016,16.742283564638242,80883787
2019-10-08,16.834225940113555,17.744500289647988,16.50428496326992,16.898734914133957,106112266
2019-10-09,16.686032860452862,17.40336231485863,16.967059738427462,17.142408134475733,169654690
2019-10-10,17.456844678753257,18.297573438399244,16.809815436484065,17.61341775875607,150738100
2019-10-11,17.83530251272455,18.68487802340613,17.486091938672544,18.084489520297705,69754093
2019-10-14,16.995386691410072,17.7472363974542,16.886558183372387,17.468862134924443,71734323
2019-10-15,16.678139676735398,18.073676742718416,16.388447199971175,17.06628127155448,68750087
2019-10-16,16.78050070097342,17.651414916245248,16.401544703257684,17.292851202436932,184007467
2019-10-17,17.242643281532445,17.756011324158198,17.326919873650464,17.521888942893593,147822932
2019-10-18,17.382342059062562,18.46011931040602,17.44675368325826,17.754512907464473,64553939
2019-10-21,19.237079122137516,20.385765453431805,18.78856658401002,19.471698987123062,62229115
2019-10-22,19.340850409344913,19.98701669538283,19.16787713960289,19.757392871188472,183912956
2019-10-23,19.899291899740156,21.198914187753886,19.337587347820254,20.326191240438714,170425544
2019-10-24,20.658707662337758,21.58138524714487,20.13601406939027,20.819102274146857,81084035
2019-10-25,20.56204091760557,21.487416843436236,20.631979606118076,21.166464442092014,153740491
2019-10-28,20.94690288920497,21.39940363871704,20.288750578292994,21.008102646459722,186544072
2019-10-29,21.320204870793678,22.237431497696647,21.19056507391952,21.41511846975896,95400140
2019-10-30,20.80054890919284,21.531352887803347,20.391547371852546,21.00993092900339,198103983
2019-10-31,20.638970136559035,22.083141724574084,20.02786479905929,20.893946337117228,106435455
2019-11-01,20.58206027334068,21.70056180249942,20.20704809355825,20.648774917593723,84631269
2019-11-04,20.193406607585896,21.924250045467915,19.633764206351582,20.699299444454756,174887145
2019-11-05,21.300108672794753,22.408837525989426,21.012200111532817,21.905374433813723,183230412
2019-11-06,20.41492348142556,22.11342545943579,20.000490174943806,20.89155800331351,99781286
2019-11-07,21.127332992420417,21.929289975388244,20.44181541448487,21.258340740829187,195705785
2019-11-08,19.81868826162425,20.96848864421138,19.982963977484182,20.409752489428197,66125202
2019-11-11,19.92458342866768,20.42968264937103,19.45494988508569,20.17711607610806,93480786
2019-11-12,20.731645965018217,20.99653184702603,20.313588943437775,20.734483987442445,85183472
2019-11-13,20.686155943355253,21.702723774995185,20.12839172075438,20.776098106703607,70440505
2019-11-14,19.93426781669967,20.889943633108476,19.35705905557066,20.22462526494012,79354523
2019-11-15,19.312853330737138,20.294817928901253,19.48353985464683,19.871046378285982,120025460
2019-11-18,20.11433111631198,21.039388473458153,19.24447697166486,20.21660275652879,83196609
2019-11-19,19.616676014484153,20.305138471440788,18.886980416388194,19.855551096130167,80877053
2019-11-20,19.44067230613306,20.747442822821917,19.276454380133153,19.970940931209647,180922184
2019-11-21,19.457950764306002,20.5609379004651,19.062452378371365,20.00168212065327,70239727
2019-11-22,19.630488439884722,20.69122790976985,18.511767298879253,19.683855217938564,92474638
2019-11-25,20.540865244504666,21.805562590340507,20.17445406011754,20.746755886266612,66419167
2019-11-26,20.975869930144206,21.797906333302095,20.35760898805911,21.083848668813435,107101200
2019-11-27,19.952134377900613,20.576340362433847,19.269418065307914,20.0248372125345,81074455
2019-11-28,19.86763234873549,20.69229934978437,19.891688281470195,20.126190079940326,99405085
2019-11-29,19.514604450324363,20.79698026928506,19.178707143191172,19.801259551415793,144553533
2019-12-02,19.88546794835978,20.765445616231705,19.89070289448932,20.231161398050833,150477885
2019-12-03,19.431892607565914,20.24416793819072,18.78643225139017,19.838413488346692,82191226
2019-12-04,19.453773180245868,20.07113533133565,19.165291456783166,19.789444129541984,136422127
2019-12-05,19.911202984384644,20.71546170728456,19.714391481696385,20.04719534578163,61712961
2019-12-06,20.244426233542466,21.18792740480433,19.857132509386695,20.489113311398782,193302698
2019-12-09,19.818376611274587,20.917276254358356,19.4033299663771,19.882483729437574,89823623
2019-12-10,19.394802841194988,20.139597996951824,18.90763121548451,19.72416883845224,181456755
2019-12-11,19.2680335853139,20.064265322218297,18.41811770171756,19.49786096832837,80479362
2019-12-12,18.974971810253486,20.15462103001557,18.47525638575897,19.187197049134028,181606140
2019-12-13,19.796232093373636,21.06748402745005,19.23452376568259,20.041724887691245,79627659
2019-12-16,20.07198121155002,20.84465119653538,19.91550911745686,20.252654878536973,103867091
2019-12-17,19.173449335497867,20.269027856982103,18.684396824208083,19.622349751262572,119860685
2019-12-18,19.786705048110413,20.585774602875123,19.846259648780595,20.080463894875166,114981054
2019-12-19,20.585370463465757,22.351737512935895,20.89802768945825,21.153843102768057,50426941
2019-12-20,21.30748309449607,22.05418088241734,20.67460399823698,21.7083198432781,129371242
2019-12-23,20.571312560785934,22.076767904572154,20.002465742575506,20.892428941685402,88404656
2019-12-24,20.432440465366636,21.560363034756087,20.333559062153274,20.64786526429955,184604082
2019-12-25,21.278474032150523,22.089593452937443,21.06143449139278,21.310099678161375,78105973
2019-12-26,20.690720745656154,21.18522382461694,20.14943084466527,20.941611046744452,156169632
2019-12-27,21.019406573028697,21.89788061919153,20.251377843748656,21.182345037143822,185153437
2019-12-30,21.281077238861535,22.25743143694462,20.873178876806495,21.60103212009022,119594042
2019-12-31,20.8773940553336,21.49035647315823,20.568469450616853,21.109106160697042,123487886
2020-01-01,20.498423119871546,21.989055122041872,20.109294478808355,21.086136626652273,56288893
2020-01-02,18.952296644257892,20.521118169163707,18.936631096683755,19.385925931897876,66328470
2020-01-03,18.535436793262118,19.617374933867502,17.812188968353674,18.897212728759182,179083085
2020-01-06,18.48816725853594,19.644653393403843,17.704624679345557,18.785450761716035,169525981
2020-01-07,17.685685630218504,18.451344045908527,17.466199315034793,18.20696070386827,193092934
2020-01-08,18.468190717195743,19.54273884536367,18.154882637791104,18.957274699730657,99090547
2020-01-09,17.89031965690105,18.576331492665993,17.478444257625128,18.287068035574276,106394473
2020-01-10,18.07775283052726,18.82850885079264,17.451818545303297,18.09320477611583,112552127
2020-01-13,17.79530623428158,19.19329784815791,17.36122451809879,18.159579958960897,125711405
2020-01-14,18.528708981205618,19.632149848655978,17.87282264249843,18.821166729332248,67204925
2020-01-15,17.715281092190406,18.40432156873171,17.344786638766962,18.153080172331833,116249688
2020-01-16,18.47000173632726,19.206502632469874,18.4778846411262,18.68821652556125,141238325
2020-01-17,18.296925835787714,19.402360757393485,17.96284515111151,18.700472753672805,82078935
2020-01-20,17.814936227927763,18.79948556044214,17.559920971806207,18.249086048113867,78470337
2020-01-21,18.199383192855286,19.421635875920423,17.891536109520736,18.46720983415718,87331605
2020-01-22,18.01257039024425,19.508443039102065,18.36536848077488,18.56649864728281,194408608
2020-01-23,17.75067376729859,19.037962803963648,17.41861619376596,18.295327100795596,146451117
2020-01-24,17.905030367655286,18.860276816820853,17.859048018621827,18.334571531066164,106703048
2020-01-27,17.640344253553756,18.578857262061902,17.72567741369244,18.165291367089733,178997217
2020-01-28,17.736446288438984,18.50282372643415,17.684060142318597,18.224109374929252,60339460
2020-01-29,18.1654793568427,19.047265377475544,17.503164928295075,18.533067564503405,192618456
2020-01-30,19.161167957964782,19.86627968050819,18.771151874371494,19.275324711830716,189034895
2020-01-31,18.446644385734476,19.504858001223283,17.625244761868636,18.686552449884843,183436591
2020-02-03,19.40262854251691,20.535383004502993,19.095990320991614,19.690503071686525,90385139
2020-02-04,18.3402931896063,18.99049624888207,18.306086010714466,18.73743950259771,77387010
2020-02-05,18.63560028837342,19.22962152626518,17.750383728838784,18.673832877508115,139674853
2020-02-06,18.61305115295705,19.31780500787055,18.61628597051954,18.955955840480502,198746549
2020-02-07,18.57369449304516,19.437397217469474,17.97988083704466,19.09669995872468,141403555
2020-02-10,18.59099550461678,19.773077187028207,18.472109509564774,18.807050991346777,124032849
2020-02-11,18.21913851629218,18.943112632098213,18.02450897710987,18.71671966737074,176663150
2020-02-12,18.130248434747276,19.0660659656432,17.585109378603025,18.493522347993657,127848913
2020-02-13,17.959060730422788,18.56402280121397,17.256656263709534,18.228433999341163,128422025
2020-02-14,18.552628032911144,19.627911106861113,18.393191490659987,18.62289826672214,192250032
2020-02-17,18.510976479384404,19.508052025926165,17.737063331113095,18.796564002898112,85821030
2020-02-18,18.313420524379282,18.87703744707623,17.55371329679411,18.47847463961079,123006026
2020-02-19,18.897373702486604,19.565291468866477,18.096077335522917,18.901446866566395,130512624
2020-02-20,18.557753725944185,19.94165477319938,18.501869017673112,19.054217584462286,122019526
2020-02-21,19.025877066491574,20.575265349155526,18.81190072237975,19.44905056345919,60848338
2020-02-24,19.40402297648996,20.1784353992591,18.701348370239085,19.762972263254188,102326775
2020-02-25,18.54249072643083,19.8945912602623,18.0109580582313,18.869790154761894,57776604
2020-02-26,17.972682586773022,19.333619815111042,17.416612655332212,18.29596064357818,194347406
2020-02-27,19.002449117042282,20.118948430831068,18.115403951639024,19.055264019204916,194115170
2020-02-28,19.5335494591801,20.525569123808108,18.925453762142716,19.702578285464472,150452462
2020-03-02,19.456224852510775,20.504677022931105,19.19958276238625,19.68780947575333,51035108
2020-03-03,19.412026606311183,20.42059423420783,18.848891884426777,19.82273015383159,139042451
2020-03-04,21.111439351318438,22.234300785804713,20.33932849452881,21.223633600986172,52074242
2020-03-05,20.513888016660072,21.29267865928718,19.710590066637202,20.541581862125266,116564424
2020-03-06,21.054356288172347,22.096578160540744,20.931304691231976,21.167902005172344,177448230
2020-03-09,20.31372364220521,21.598995371328684,20.684093265389684,20.940969482065654,67271425
2020-03-10,20.472851006842482,21.66266589202573,20.28480059331987,20.69863082101045,142888086
2020-03-11,21.332736018134486,23.082541240991677,20.905632608585268,21.95778497610637,68311446
2020-03-12,22.451969408030703,23.36117320923678,21.663719496321946,22.963405398973123,140442490
2020-03-13,23.32289966563347,25.239560981858034,22.940326159653168,24.000043097342665,168292492
2020-03-16,25.427013733516105,26.68537625997013,24.532175123113788,25.732878234472032,118875163
2020-03-17,25.530573708675025,27.119101708699212,24.878483109043763,25.772898297221378,96410650
2020-03-18,26.039261666772344,27.594244522155037,26.185095774765866,26.74988220803728,132386751
2020-03-19,25.817877218533194,27.06566126869552,25.854728754347892,26.304104205363537,68439872
2020-03-20,26.34668724307399,28.276872997210724,26.308014635977607,26.783605650410752,144885054
2020-03-23,26.09906057102008,27.202719482823696,25.48486459895906,26.602605579123097,105640716
2020-03-24,26.049651967733883,28.152069303511848,26.06920911512053,26.75516561832547,165162934
2020-03-25,27.15982409196314,28.587034805567992,26.4155247052816,27.6416615477189,109281102
2020-03-26,26.211651798129793,27.351703984101757,24.90467936296881,26.408784356487423,86426144
2020-03-27,28.637503345854647,30.207440883109665,28.724348001186815,29.458505109690975,62505751
